"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level"
"3194","Singapore",2020,"East Asia and Pacific",43780825.7692025,43780825.7692025,43780825.7692025,43780825.7692025,45.7311815302505,5.4e+11,2155199490200.01,0.43947,28.9060645490706
"3195","Singapore",2021,"East Asia and Pacific",45438118.0801203,45441865.1287092,45441319.8658056,45442487.9052993,45.7311815302505,587962800000,2294387895953.36,0.43947,29.8963899136727
"3196","Singapore",2022,"East Asia and Pacific",45693821.5325877,45699197.6720792,45698634.4812857,45699735.0365952,45.7311815302505,609405803316,2448550836554.04,0.43947,29.8039472769082
"3197","Singapore",2023,"East Asia and Pacific",45974874.3241917,45981153.7529574,45980669.6020105,45981613.5110927,45.7311815302505,615743623670.486,2604811768896.65,0.43947,29.0092767918532
"3198","Singapore",2024,"East Asia and Pacific",46233763.5580146,46240437.972872,46240008.453411,46240864.8534715,45.7311815302505,628957481834.455,2756158014753.51,0.43947,28.6376899494487
"3199","Singapore",2025,"East Asia and Pacific",46470636.2195979,46477474.642199,46477061.6503802,46477905.9903184,45.7311815302505,644417256737.946,2905979801781.65,0.43947,28.4199152269202
"3200","Singapore",2026,"East Asia and Pacific",46670994.1237037,46677887.1350455,46677464.9396182,46678336.9262079,45.7311815302505,660675904125.444,3055380437183.65,0.43947,28.2760480397404
"3201","Singapore",2027,"East Asia and Pacific",46850578.3364193,46857466.5565461,46857032.4928295,46857930.5166741,45.7311815302505,677100307102.003,3204746312366.7,0.43947,28.1664031204696
"3202","Singapore",2028,"East Asia and Pacific",46994920.2331159,47001720.923131,47001281.7004659,47002186.1787904,45.7311815302505,699286835460.848,3354154967331.07,0.43947,28.3174425198891
"3203","Singapore",2029,"East Asia and Pacific",47102368.2020525,47109005.9071911,47108565.3382126,47109462.121367,45.7311815302505,722200349224.152,3506239351106.26,0.43947,28.4987335178681
"3204","Singapore",2030,"East Asia and Pacific",47134418.2826762,47140367.3253857,47139934.8074845,47140817.8512297,45.7311815302505,745864669503.976,3661198136266.75,0.43947,28.7190710277656
"3205","Singapore",2031,"East Asia and Pacific",47096947.3626546,47102315.5823713,47101917.4029694,47102728.9662546,45.7311815302505,770304397958.149,3819230955434.27,0.43947,28.9759234960812
"3206","Singapore",2032,"East Asia and Pacific",47017577.6179697,47022248.4182624,47021888.1474508,47022626.3322781,45.7311815302505,795544942366.39,3980538710228.3,0.43947,29.2611304837071
"3207","Singapore",2033,"East Asia and Pacific",46905122.9949776,46909455.3225438,46909102.355387,46909825.0785378,45.7311815302505,821612543044.481,4145323876465.19,0.43947,29.571669016894
"3208","Singapore",2034,"East Asia and Pacific",46719610.5996609,46723854.491524,46723508.8135691,46724216.113985,45.7311815302505,848534300123.957,4313790806176.91,0.43947,29.9183075506415
"3209","Singapore",2035,"East Asia and Pacific",46503356.1829247,46507515.7763042,46507177.1132786,46507869.547251,45.7311815302505,876338201725.668,4486146027004.19,0.43947,30.2892011664473
"3210","Singapore",2036,"East Asia and Pacific",46228737.4533167,46232568.727227,46232236.978166,46232914.746454,45.7311815302505,905053153056.5,4662598539504.08,0.43947,30.6922783958165
"3211","Singapore",2037,"East Asia and Pacific",45913286.2737768,45917047.2861324,45916722.2904626,45917385.7222254,45.7311815302505,934709006459.51,4843360112898.4,0.43947,31.1228281132291
"3212","Singapore",2038,"East Asia and Pacific",45574671.2021997,45578363.6009717,45578044.9182695,45578694.6740326,45.7311815302505,965336592448.712,5028645579777.08,0.43947,31.57586006017
"3213","Singapore",2039,"East Asia and Pacific",45196400.1362287,45199714.4882537,45199402.4179993,45200038.3868099,45.7311815302505,996967751760.781,5218673130258.88,0.43947,32.0566889689169
"3214","Singapore",2040,"East Asia and Pacific",44767576.1423296,44770471.9885805,44770170.4167681,44770783.518085,45.7311815302505,1029635368456.99,5413664606101.72,0.43947,32.5694618785488
"3215","Singapore",2041,"East Asia and Pacific",44297918.0313815,44300762.4274443,44300466.8008658,44301067.2591124,45.7311815302505,1063373404109.81,5613845795245.36,0.43947,33.1121013144392
"3216","Singapore",2042,"East Asia and Pacific",43829844.4892985,43832420.8508458,43832137.3792876,43832713.9747606,45.7311815302505,1098216933109.67,5819446727260.95,0.43947,33.6713374406255
"3217","Singapore",2043,"East Asia and Pacific",43355400.7575727,43357925.9285171,43357648.5161782,43358212.2564455,45.7311815302505,1134202179128.66,6030701970174.24,0.43947,34.2499151351992
"3218","Singapore",2044,"East Asia and Pacific",42892880.3349416,42895352.0380408,42895080.7319646,42895631.5925475,45.7311815302505,1171366552779,6247850929122.91,0.43947,34.8415593759546
"3219","Singapore",2045,"East Asia and Pacific",42448968.2995185,42450968.1785511,42450726.6385176,42451225.2085133,45.7311815302505,1209748690505.48,6471138147302.77,0.43947,35.4435646256264
"3220","Singapore",2046,"East Asia and Pacific",41940426.3444559,41942363.9792099,41942129.1396515,41942613.9058839,45.7311815302505,1249388494752.29,6700813609652.52,0.43947,36.0869168560588
"3221","Singapore",2047,"East Asia and Pacific",41449349.1745214,41450818.9119144,41450617.2807502,41451039.0751246,45.7311815302505,1290327175445.96,6937133049723.13,0.43947,36.7419916858315
"3222","Singapore",2048,"East Asia and Pacific",40977219.1467056,40978655.5570898,40978458.8221592,40978870.1251213,45.7311815302505,1332607292837.65,7180358260174.32,0.43947,37.407833790285
"3223","Singapore",2049,"East Asia and Pacific",40529536.5620583,40530941.4651724,40530749.348315,40531150.7499349,45.7311815302505,1376272801749.16,7430757407338.54,0.43947,38.0817547315707
"3224","Singapore",2050,"East Asia and Pacific",40113252.8140828,40114628.3935972,40114440.5626168,40114832.7640026,45.7311815302505,1421369097268.81,7688605350290.99,0.43947,38.7601818482254
"3225","Slovakia",2020,"Europe and central Asia",42974533.1582274,42974533.1582274,42974533.1582274,42974533.1582274,22.4167672867103,1.69e+11,698170242751.743,0.57377,63.0852013316897
"3226","Slovakia",2021,"Europe and central Asia",43385287.7929356,43393842.2457857,43391108.0756637,43397300.6898514,22.4167672867103,177218470000,701146067328.696,0.57377,65.673782227492
"3227","Slovakia",2022,"Europe and central Asia",43415642.3042968,43428714.9509847,43424823.7759166,43433373.494842,22.4167672867103,180176246264.3,705815415971.23,0.57377,66.5545317967583
"3228","Slovakia",2023,"Europe and central Asia",46472304.7932329,46487562.9104547,46483245.289393,46492727.2186245,22.4167672867103,182572590339.615,710914335003.667,0.57377,64.6590737227375
"3229","Slovakia",2024,"Europe and central Asia",45792426.6359278,45808879.911299,45804312.2563224,45814408.1376272,22.4167672867103,187133253646.299,716295490959.234,0.57377,66.6225782412223
"3230","Slovakia",2025,"Europe and central Asia",45233243.561004,45250460.0823658,45245692.9086134,45256299.2037724,22.4167672867103,192372984748.395,722429942397.212,0.57377,68.7222853806747
"3231","Slovakia",2026,"Europe and central Asia",44839306.7177959,44857044.5559195,44852116.1527595,44863123.9917198,22.4167672867103,197759428321.35,729432249590.898,0.57377,70.7106447909328
"3232","Slovakia",2027,"Europe and central Asia",44647842.6914832,44665966.7065776,44660912.2312801,44672229.064806,22.4167672867103,203098932886.026,737291907945.679,0.57377,72.466560761232
"3233","Slovakia",2028,"Europe and central Asia",44541698.3290099,44560098.7872433,44554950.7096813,44566492.7961472,22.4167672867103,209019114790.434,745955527695.248,0.57377,74.309896825548
"3234","Slovakia",2029,"Europe and central Asia",44454879.0139251,44473444.1621272,44468237.2913088,44479921.5339204,22.4167672867103,215111865566.983,755513079857.799,0.57377,76.1473074747233
"3235","Slovakia",2030,"Europe and central Asia",44297948.7171965,44316587.4628952,44311350.1329953,44323108.1747183,22.4167672867103,221382215469.155,765958552175.16,0.57377,78.0678807192223
"3236","Slovakia",2031,"Europe and central Asia",44126201.5317261,44144864.5441078,44139613.7685826,44151402.5358289,22.4167672867103,227835341378.555,777287360622.286,0.57377,80.0204442145899
"3237","Slovakia",2032,"Europe and central Asia",43924857.4970663,43943495.8280745,43938247.413233,43950024.8410987,22.4167672867103,234476571079.013,789496310864.885,0.57377,82.0226875540403
"3238","Slovakia",2033,"Europe and central Asia",43671548.4046884,43690137.3606034,43684898.9691634,43696644.6328956,22.4167672867103,241311387655.27,802583562602.281,0.57377,84.1027483180394
"3239","Slovakia",2034,"Europe and central Asia",43387838.9006707,43406371.1511154,43401145.4528732,43412853.3261588,22.4167672867103,248345434019.886,816548596679.18,0.57377,86.2421208130539
"3240","Slovakia",2035,"Europe and central Asia",43041595.2486895,43060025.7710614,43054825.4343838,43066467.7174776,22.4167672867103,255584517572.097,831392184856.63,0.57377,88.4829377815344
"3241","Slovakia",2036,"Europe and central Asia",42676297.7061784,42694619.2845912,42689447.1299173,42701017.4708247,22.4167672867103,263034614992.482,847116362138.796,0.57377,90.7806914707245
"3242","Slovakia",2037,"Europe and central Asia",42290986.4836014,42309167.0679348,42304032.3310374,42315511.4596014,22.4167672867103,270701877177.386,863724401558.216,0.57377,93.1403490773731
"3243","Slovakia",2038,"Europe and central Asia",41844659.3016802,41862659.5263206,41857573.5610511,41868937.1403536,22.4167672867103,278592634317.179,881220791327.916,0.57377,95.61978430557
"3244","Slovakia",2039,"Europe and central Asia",41361812.16706,41379597.5191659,41374570.0870186,41385797.3200373,22.4167672867103,286713401122.544,899611214274.318,0.57377,98.1962405032386
"3245","Slovakia",2040,"Europe and central Asia",40846908.0832231,40864430.3837907,40859475.202777,40870537.3602208,22.4167672867103,295070882203.104,918902529470.055,0.57377,100.87120557603
"3246","Slovakia",2041,"Europe and central Asia",40326445.2961259,40342845.4177649,40338136.4999876,40348654.4420919,22.4167672867103,303671977602.836,939102755990.865,0.57377,103.613385922622
"3247","Slovakia",2042,"Europe and central Asia",39794783.3080134,39810901.7505644,39806270.5926379,39816612.4259322,22.4167672867103,312523788496.835,960221058725.501,0.57377,106.435068929779
"3248","Slovakia",2043,"Europe and central Asia",39251513.1041456,39267335.4899957,39262786.8133509,39272942.7710717,22.4167672867103,321633623054.135,982267736172.172,0.57377,109.341823676967
"3249","Slovakia",2044,"Europe and central Asia",38720513.3861451,38736044.5343826,38731577.1555518,38741550.1434085,22.4167672867103,331009002471.43,1005254210159.42,0.57377,112.299230252678
"3250","Slovakia",2045,"Europe and central Asia",38195396.4157156,38209061.9517693,38205109.1715911,38214026.4223557,22.4167672867103,340657667182.668,1029193017433.53,0.57377,115.319082866802
"3251","Slovakia",2046,"Europe and central Asia",37669633.2190767,37683053.5695711,37679172.3690997,37687927.4459325,22.4167672867103,350587583249.654,1054097803058.53,0.57377,118.415191153963
"3252","Slovakia",2047,"Europe and central Asia",37168411.3379058,37181589.2036156,37177778.4339279,37186374.3032129,22.4167672867103,360806948938.933,1079983315578.78,0.57377,121.543800038079
"3253","Slovakia",2048,"Europe and central Asia",36665501.5140445,36678424.5387872,36674687.7392387,36683117.0790877,22.4167672867103,371324201490.386,1106865403897.76,0.57377,124.754041353108
"3254","Slovakia",2049,"Europe and central Asia",36187618.6481388,36200299.0020263,36196632.9680996,36204903.2951208,22.4167672867103,382148024083.121,1134761015830.21,0.57377,127.995511063301
"3255","Slovakia",2050,"Europe and central Asia",35741009.3533094,35753460.8347974,35749862.3312526,35757980.8058034,22.4167672867103,393287353004.419,1163688198288.18,0.57377,131.252598994144
"3256","Slovenia",2020,"Europe and central Asia",15396414.8221436,15396414.8221436,15396414.8221436,15396414.8221436,23.7119598995464,78115429531,449885864060.368,0.6367,121.041606934833
"3257","Slovenia",2021,"Europe and central Asia",15323727.5570535,15326108.8472645,15325761.8956964,15326503.6656275,23.7119598995464,84542767072.8107,445914270183.098,0.6367,131.820182204246
"3258","Slovenia",2022,"Europe and central Asia",15313333.1386463,15316940.3412225,15316537.4089077,15317342.942748,23.7119598995464,86623364570.4726,443665303700.215,0.6367,135.371081890336
"3259","Slovenia",2023,"Europe and central Asia",15290916.0768167,15295092.7774315,15294730.4668658,15295445.4286391,23.7119598995464,88385283805.836,442022135985.793,0.6367,138.439918919279
"3260","Slovenia",2024,"Europe and central Asia",15268384.3475745,15272783.9529623,15272464.8775961,15273107.5296925,23.7119598995464,90340366283.6211,440878912239.643,0.6367,141.768446142549
"3261","Slovenia",2025,"Europe and central Asia",15230858.654046,15234995.468583,15234693.3359536,15235317.9103418,23.7119598995464,92700960054.6121,440256438053.937,0.6367,145.775764521915
"3262","Slovenia",2026,"Europe and central Asia",15170809.5786234,15174924.1039932,15174624.4083508,15175251.1511314,23.7119598995464,95309565070.5489,440224830625.884,0.6367,150.259262680618
"3263","Slovenia",2027,"Europe and central Asia",15092545.6551458,15096586.0050297,15096287.4227642,15096914.4533489,23.7119598995464,97992529327.2849,440813354944.55,0.6367,154.923441745427
"3264","Slovenia",2028,"Europe and central Asia",15014849.2193222,15018787.1315401,15018492.4855873,15019112.5460706,23.7119598995464,101906315283.036,442008636455.96,0.6367,161.482401844818
"3265","Slovenia",2029,"Europe and central Asia",14942105.4310008,14945924.3610637,14945636.5034434,14946243.49061,23.7119598995464,105976416425.389,444072189248.18,0.6367,168.167223934788
"3266","Slovenia",2030,"Europe and central Asia",14867796.7321072,14871485.9054634,14871206.6292723,14871796.6752889,23.7119598995464,110209075926.005,446997665151.536,0.6367,175.021758178595
"3267","Slovenia",2031,"Europe and central Asia",14794900.2172178,14798456.3775567,14798187.0491035,14798757.0223717,23.7119598995464,114610786306.547,450780513783.194,0.6367,182.024406076236
"3268","Slovenia",2032,"Europe and central Asia",14695159.2570453,14698328.7058776,14698070.4571146,14698617.835582,23.7119598995464,119188299397.632,455417951783.598,0.6367,189.405829859119
"3269","Slovenia",2033,"Europe and central Asia",14574111.5108944,14577146.6241894,14576899.4074353,14577424.3136536,23.7119598995464,123948636695.533,460908935952.535,0.6367,197.150400102847
"3270","Slovenia",2034,"Europe and central Asia",14452786.741255,14455693.2093195,14455456.6361791,14455959.8386161,23.7119598995464,128899100132.529,467254140184.188,0.6367,205.097347109849
"3271","Slovenia",2035,"Europe and central Asia",14332674.4802001,14335456.9309642,14335230.5032709,14335713.205609,23.7119598995464,134047283277.417,474455936109.28,0.6367,213.236968473478
"3272","Slovenia",2036,"Europe and central Asia",14211634.582903,14214301.5228751,14214084.5261811,14214548.2396881,23.7119598995464,139401082983.367,482518377360.988,0.6367,221.593546185627
"3273","Slovenia",2037,"Europe and central Asia",14077433.5421519,14079986.9460008,14079779.093631,14080224.1388914,23.7119598995464,144968711500.992,491447187389.488,0.6367,230.301005684897
"3274","Slovenia",2038,"Europe and central Asia",13947177.1682274,13949495.498197,13949296.1536289,13949723.5221095,23.7119598995464,150758709075.204,501249750758.018,0.6367,239.198411756778
"3275","Slovenia",2039,"Europe and central Asia",13811219.4805729,13813167.8919859,13812995.2559683,13813364.455656,23.7119598995464,156779957045.19,511935107861.103,0.6367,248.397391785159
"3276","Slovenia",2040,"Europe and central Asia",13661909.7519538,13663774.4992359,13663609.3876572,13663962.9499963,23.7119598995464,163041691467.59,523513953013.13,0.6367,258.007255362536
"3277","Slovenia",2041,"Europe and central Asia",13515725.5909615,13517510.9102843,13517352.9777834,13517691.5689781,23.7119598995464,169553517283.786,535998635862.81,0.6367,267.852813595582
"3278","Slovenia",2042,"Europe and central Asia",13366227.5731144,13367765.4106556,13367618.8866841,13367930.7984902,23.7119598995464,176325423053.022,549403166096.271,0.6367,278.024226619628
"3279","Slovenia",2043,"Europe and central Asia",13226013.5317639,13227489.3637948,13227348.8588575,13227648.017342,23.7119598995464,183367796273.963,563743221398.496,0.6367,288.36423618996
"3280","Slovenia",2044,"Europe and central Asia",13091177.5860451,13092474.2255143,13092339.5286685,13092626.1995771,23.7119598995464,190691439318.191,579036158649.735,0.6367,298.923373041056
"3281","Slovenia",2045,"Europe and central Asia",12966446.9540519,12967693.6664652,12967564.5176984,12967839.2503851,23.7119598995464,198307586000.076,595301028340.245,0.6367,309.630965041571
"3282","Slovenia",2046,"Europe and central Asia",12848028.253402,12849227.4351696,12849103.4536508,12849367.0113258,23.7119598995464,206227918808.445,612558592193.329,0.6367,320.538746446686
"3283","Slovenia",2047,"Europe and central Asia",12739499.2995737,12740655.7077782,12740536.6546689,12740789.5866453,23.7119598995464,214464586826.479,630831343993.19,0.6367,331.586311861968
"3284","Slovenia",2048,"Europe and central Asia",12635538.2914245,12636656.4347295,12636541.9639518,12636785.0506366,23.7119598995464,223030224367.317,650143533620.553,0.6367,342.856764341741
"3285","Slovenia",2049,"Europe and central Asia",12540354.1217278,12541438.0075482,12541327.6885183,12541561.9731919,23.7119598995464,231937970353.967,670521194305.372,0.6367,354.276493530328
"3286","Slovenia",2050,"Europe and central Asia",12463859.1948023,12464908.8899382,12464802.3904514,12465029.2184383,23.7119598995464,241201488473.241,691992173112.258,0.6367,365.653096485736
"3287","South Africa",2020,"Sub-Saharan Africa",253450699.709887,253450699.709887,253450699.709887,253450699.709887,14.3528319163204,7.57e+11,2791579146926.38,0.57089,55.0501431078641
"3288","South Africa",2021,"Sub-Saharan Africa",273828282.442045,273837179.871992,273835014.42978,273840668.206171,14.3528319163204,792601710000,2760651127186.61,0.57089,55.4141352868604
"3289","South Africa",2022,"Sub-Saharan Africa",278857677.693769,278871798.930479,278868801.577018,278876559.701079,14.3528319163204,807740402661,2736379362029.46,0.57089,56.1010003940647
"3290","South Africa",2023,"Sub-Saharan Africa",283647448.239588,283665002.653004,283661472.565574,283670603.959316,14.3528319163204,815244311001.721,2715494016242.13,0.57089,56.258993927293
"3291","South Africa",2024,"Sub-Saharan Africa",288348864.508149,288368762.616545,288364812.194461,288375023.232089,14.3528319163204,830024690360.182,2696729961095.46,0.57089,56.9130187139241
"3292","South Africa",2025,"Sub-Saharan Africa",293305956.350686,293327528.703734,293323217.090278,293334318.76098,14.3528319163204,843379787628.077,2681025511712.04,0.57089,57.4124593188305
"3293","South Africa",2026,"Sub-Saharan Africa",297968833.264577,297991578.883062,297986987.938577,297998755.370334,14.3528319163204,855187104654.87,2668023119460.92,0.57089,57.814867955354
"3294","South Africa",2027,"Sub-Saharan Africa",302521988.258544,302545552.398282,302540754.017837,302553000.847217,14.3528319163204,867159724120.038,2657365531189.03,0.57089,58.2188294647357
"3295","South Africa",2028,"Sub-Saharan Africa",306730737.196144,306754816.217771,306749880.680689,306762436.477729,14.3528319163204,875150284502.839,2648959232278.56,0.57089,58.3729891566744
"3296","South Africa",2029,"Sub-Saharan Africa",311010741.77119,311035106.095031,311030091.328639,311042822.919866,14.3528319163204,883214474983.367,2642120120014.52,0.57089,58.5115460934849
"3297","South Africa",2030,"Sub-Saharan Africa",315126930.519565,315151440.702395,315146380.77668,315159211.891923,14.3528319163204,891352974036.1,2636780403068.77,0.57089,58.6600287935098
"3298","South Africa",2031,"Sub-Saharan Africa",319022117.85773,319046679.931914,319041597.170843,319054479.55323,14.3528319163204,899566466387.411,2632875777059.86,0.57089,58.824213476569
"3299","South Africa",2032,"Sub-Saharan Africa",322731532.642464,322756100.933665,322751005.797353,322763917.893118,14.3528319163204,907855643073.178,2630345251103.03,0.57089,59.000087595665
"3300","South Africa",2033,"Sub-Saharan Africa",326070538.64273,326095070.275427,326089971.041065,326102894.422507,14.3528319163204,916221201496.921,2629130983041,0.57089,59.2066211486043
"3301","South Africa",2034,"Sub-Saharan Africa",329545935.310093,329570422.520958,329565320.261524,329578252.525445,14.3528319163204,924663845488.48,2629178122921.5,0.57089,59.3911685752433
"3302","South Africa",2035,"Sub-Saharan Africa",332729759.465966,332754186.600126,332749084.113785,332762017.637604,14.3528319163204,933184285363.229,2630434664309.37,0.57089,59.598112851616
"3303","South Africa",2036,"Sub-Saharan Africa",335684629.744124,335708975.535885,335703876.640174,335716800.464936,14.3528319163204,941783237981.84,2632851303041.6,0.57089,59.8208809193044
"3304","South Africa",2037,"Sub-Saharan Africa",338413848.008233,338438100.124839,338433006.763917,338445916.897025,14.3528319163204,950461426810.594,2636381303053.13,0.57089,60.0591272511754
"3305","South Africa",2038,"Sub-Saharan Africa",340964906.908992,340989028.74808,340983948.070735,340996826.232825,14.3528319163204,959219581982.25,2640980368920.06,0.57089,60.3081146913084
"3306","South Africa",2039,"Sub-Saharan Africa",343728092.844033,343752076.407345,343747010.300242,343759850.687521,14.3528319163204,968058440357.473,2646606524784.4,0.57089,60.5287268216102
"3307","South Africa",2040,"Sub-Saharan Africa",346283191.657457,346307002.751351,346301959.659755,346314740.462539,14.3528319163204,976978745586.831,2653219999341.44,0.57089,60.7636386553682
"3308","South Africa",2041,"Sub-Saharan Africa",348511026.159239,348534625.799898,348529615.084039,348542312.021124,14.3528319163204,985981248173.361,2660783116586.62,0.57089,61.024867957546
"3309","South Africa",2042,"Sub-Saharan Africa",350440786.937822,350464147.644127,350459175.670717,350471773.030697,14.3528319163204,995066705535.71,2669260192034.05,0.57089,61.3096075516568
"3310","South Africa",2043,"Sub-Saharan Africa",352415329.447789,352438419.987228,352433493.877113,352445972.949457,14.3528319163204,1004235882071.86,2678617434133.16,0.57089,61.583854622147
"3311","South Africa",2044,"Sub-Saharan Africa",354723622.109246,354746451.944226,354741570.655028,354753932.437466,14.3528319163204,1013489549223.45,2688822850623.65,0.57089,61.8191569516014
"3312","South Africa",2045,"Sub-Saharan Africa",357004559.291524,357027110.883302,357022278.414503,357034511.30988,14.3528319163204,1022828485540.66,2699846159581.98,0.57089,62.0518885974715
"3313","South Africa",2046,"Sub-Saharan Africa",359166879.09608,359189137.715932,359184357.85859,359196451.169257,14.3528319163204,1032253476747.74,2711658704924.78,0.57089,62.2913549745536
"3314","South Africa",2047,"Sub-Saharan Africa",361085401.447654,361107342.867425,361102622.076064,361114559.09702,14.3528319163204,1041765315809.08,2724233376146.52,0.57089,62.550138447586
"3315","South Africa",2048,"Sub-Saharan Africa",363192352.139041,363213973.084857,363209312.942161,363221089.059944,14.3528319163204,1051364802995.97,2737544532079.79,0.57089,62.7857280712568
"3316","South Africa",2049,"Sub-Saharan Africa",365545432.309878,365566762.896231,365562158.015463,365573787.387749,14.3528319163204,1061052745953.9,2751567928477.17,0.57089,62.9928276347534
"3317","South Africa",2050,"Sub-Saharan Africa",367874391.715416,367895440.173685,367890888.431061,367902378.273061,14.3528319163204,1070829959770.52,2766280649223.58,0.57089,63.1984167284967
"3318","Spain",2020,"Europe and central Asia",298198141.946816,298198141.946816,298198141.946816,298198141.946816,20.4232382142483,1.71e+12,11159395773713.6,0.55543,53.1388581656741
"3319","Spain",2021,"Europe and central Asia",311600374.804085,311638666.225993,311633130.821474,311644683.810317,20.4232382142483,1.81944e+12,10950663358491.5,0.55543,55.64095634212
"3320","Spain",2022,"Europe and central Asia",313050284.448292,313107993.978847,313102294.654574,313113017.59015,20.4232382142483,1924439882400,10774718755932.3,0.55543,59.1246656177401
"3321","Spain",2023,"Europe and central Asia",312628080.08845,312694499.132274,312689931.654495,312698438.193056,20.4232382142483,1971646392715.27,10629015759608.2,0.55543,60.9884533561404
"3322","Spain",2024,"Europe and central Asia",311943150.113542,312013090.794942,312009289.372329,312016633.184278,20.4232382142483,2004375722834.34,10500239011154.7,0.55543,62.4137508808498
"3323","Spain",2025,"Europe and central Asia",310885268.183175,310956533.479881,310952955.238465,310960170.900419,20.4232382142483,2046066737869.29,10384585489180,0.55543,64.1473568820825
"3324","Spain",2026,"Europe and central Asia",309688632.656097,309760288.548674,309756699.748639,309764059.317105,20.4232382142483,2083325613165.89,10283229298618.5,0.55543,65.7415762767316
"3325","Spain",2027,"Europe and central Asia",308310207.677781,308381631.027377,308377986.893675,308385482.316187,20.4232382142483,2119304646505.26,10194550386442.9,0.55543,67.3014843881996
"3326","Spain",2028,"Europe and central Asia",306703688.062007,306774361.934536,306770694.49776,306778230.350526,20.4232382142483,2172107851342.2,10117653503562.2,0.55543,69.4120265962475
"3327","Spain",2029,"Europe and central Asia",304727309.252372,304792257.81687,304788602.243074,304796102.448074,20.4232382142483,2226226666205.12,10055385589134,0.55543,71.5935803153198
"3328","Spain",2030,"Europe and central Asia",301170083.851507,301221157.448277,301217542.767705,301224947.116259,20.4232382142483,2281693869970.72,10007283884905.5,0.55543,74.0151015020712
"3329","Spain",2031,"Europe and central Asia",297588780.453818,297638942.073935,297635383.679047,297642660.244856,20.4232382142483,2338543058212.69,9972915465044.28,0.55543,76.4818123344619
"3330","Spain",2032,"Europe and central Asia",293975550.831651,294024716.04373,294021225.08938,294028352.717496,20.4232382142483,2396808663550.01,9951875911313.61,0.55543,78.9951929656828
"3331","Spain",2033,"Europe and central Asia",290388781.514193,290436866.258229,290433449.169218,290440413.798912,20.4232382142483,2456525976502.2,9943788058644.48,0.55543,81.5467846069486
"3332","Spain",2034,"Europe and central Asia",286989777.528257,287035858.393702,287032515.000964,287039309.562834,20.4232382142483,2517731166864.24,9948300807688.19,0.55543,84.1099498180564
"3333","Spain",2035,"Europe and central Asia",283319609.313279,283358561.420295,283355406.471299,283361912.412834,20.4232382142483,2580461305614,9965088001106.84,0.55543,86.7590085750268
"3334","Spain",2036,"Europe and central Asia",279570866.696233,279608688.641009,279605624.878178,279611941.708175,20.4232382142483,2644754387365.52,9993847360523.54,0.55543,89.4662370568144
"3335","Spain",2037,"Europe and central Asia",275973563.513482,276010271.970554,276007299.320176,276013427.13961,20.4232382142483,2710649353381.73,10034299481210.8,0.55543,92.1915707362204
"3336","Spain",2038,"Europe and central Asia",272480939.926727,272516550.948839,272513668.053196,272519609.563737,20.4232382142483,2778186115160.54,10086186881744.4,0.55543,94.9414091426363
"3337","Spain",2039,"Europe and central Asia",269180816.003877,269215364.304816,269212568.571337,269218328.548225,20.4232382142483,2847405578608.55,10149273105991.6,0.55543,97.6965332914493
"3338","Spain",2040,"Europe and central Asia",266035111.773799,266068605.874691,266065894.879284,266071478.375011,20.4232382142483,2918349668817.12,10223341874937,0.55543,100.461294963288
