"","location","region","gdp_dif","gdp_dif_lower","gdp_dif_upper","gdp_dif002","gdp_dif002_lower","gdp_dif002_upper","gdp_dif003","gdp_dif003_lower","gdp_dif003_upper","gdp_dif005","gdp_dif005_lower","gdp_dif005_upper","gdp_dif_prop","gdp_dif_prop_lower","gdp_dif_prop_upper","gdp_dif_prop002","gdp_dif_prop002_lower","gdp_dif_prop002_upper","gdp_dif_prop003","gdp_dif_prop003_lower","gdp_dif_prop003_upper","gdp_dif_prop005","gdp_dif_prop005_lower","gdp_dif_prop005_upper","gdp_dif_perc","gdp_dif_perc_lower","gdp_dif_perc_upper","gdp_dif_perc002","gdp_dif_perc002_lower","gdp_dif_perc002_upper","gdp_dif_perc003","gdp_dif_perc003_lower","gdp_dif_perc003_upper","gdp_dif_perc005","gdp_dif_perc005_lower","gdp_dif_perc005_upper","inc","dea","pop","gdp_pc","le","gdp_sq","gdp_sq002","gdp_sq003","gdp_sq005","pop_m"
"86","Iraq","Middle East and north Africa",14596876485.5625,14028149921.9282,15353846865.9914,9435948428.03869,9056261395.54661,9940792545.26368,7666921830.04265,7352971232.75902,8084124924.11343,5169845591.52625,4950072761.96315,5461540716.12166,0.000640313260939486,0.000615365241347501,0.000673518869907023,0.000600324054614568,0.000576168002833603,0.000632442719708185,0.000579265561251551,0.000555545380849014,0.000610786866646346,0.000535937157959125,0.000513154190153328,0.00056617602163475,252.399336770162,242.56530086482,265.488357709942,163.160051904943,156.59475998951,171.889475661179,132.571237886779,127.142616043513,139.785232219476,89.3934808447541,85.5933174004245,94.4372760744932,0.0191119617434034,2.09367561658557e-05,41084090,10417.6580277183,71.576,22796461319800.8,16032453343517.8,13632658340471.6,10128683541506.9,"57832467.6774194"
"87","Ireland","Europe and central Asia",59840354611.0782,59633428170.7544,60063114666.1379,38735479240.3757,38596333878.687,38884947896.295,31492224180.7079,31376619298.6003,31616243342.0951,21256603466.17,21174695419.7736,21344204348.3776,0.00156293502019966,0.00155753043023208,0.00156875315903619,0.00149283327848347,0.00148747073152267,0.0014985936766513,0.00145422252646819,0.00144888421746957,0.0014599493832684,0.00137127586003226,0.00136599192429227,0.00137692704392342,11142.0271919941,11103.4983423605,11183.5041953791,7212.38645386115,7186.478161478,7240.2169010473,5863.72223958816,5842.19708740044,5886.81409586951,3957.89188364294,3942.64094326795,3974.20280656349,0.0577675703294724,7.76780402810034e-05,4866964,88145.2996159413,82.70243902,38287167308743.2,26466578280811.5,22305383334218.8,16276399439390.2,"5370688.25806452"
"88","Israel","Middle East and north Africa",17779457787.629,17627237386.1719,17953000472.5264,11840774389.8633,11736325917.9553,11959183908.7822,9771629519.03578,9683935575.06606,9870730116.67273,6803458375.38781,6739985192.43838,6874690581.88389,0.000756426507018812,0.000749950294529851,0.000763809875427658,0.000726716917633154,0.000720306486266312,0.000733984195749764,0.000710376023829713,0.000704000866532785,0.000717580419818257,0.00067537744285124,0.000669076477426788,0.000682448644410437,1649.2151368087,1635.09523544766,1665.31288434599,1098.34532574368,1088.65672877156,1109.32894365126,906.412304951941,898.277851048518,915.604835322769,631.085979637955,625.198233490012,637.693449594848,0.0465253649975505,5.54950309805912e-05,8530245,43726.7628303759,82.80487805,23504540920572,16619387253287.2,14168240575387.9,10577242947290.2,"10780557"
"89","Italy","Europe and central Asia",148517992888.18,148374198660.021,148668820691.7,98398632409.0569,98293634870.8845,98508247638.677,80989168709.2795,80898223191.6381,81083865512.8609,56090180557.606,56020197480.8769,56162639823.8224,0.0016241894564501,0.00162261692597933,0.00162583890594409,0.00148080279665256,0.00147922268680387,0.00148245239822327,0.00141017013434397,0.0014085866058935,0.00141181897957051,0.0012739860225942,0.00127239648480551,0.00127563180250522,2634.65049853158,2632.09964575248,2637.32612415787,1745.55285113862,1743.69023630717,1747.49738199141,1436.71584544113,1435.10250790045,1438.39572931186,995.017635877196,993.776163753802,996.303034623488,0.0696017661209529,0.000203606490310093,59815966,42630.7584834457,83.49756098,91441298487916,67778508579347.9,59155162727485.9,46228677976827.3,"56371041.6129032"
"90","Jamaica","Latin America and Caribbean",174087937.718601,162453683.318909,186885339.452599,116754553.668235,108713744.180439,125576196.285178,96722565.344553,89950733.5238536,104142396.42218,67903406.8491016,62978160.1956608,73286478.8751433,0.000162549696794999,0.000151686540220862,0.000174498909353239,0.000150608445810098,0.000140236140988025,0.000161987992408385,0.000144644699893144,0.000134517698216311,0.000155740758353318,0.000132986461610314,0.000123340537268776,0.000143529021027511,63.7548648249302,59.4941427650815,68.4415572423003,42.7581076803005,39.8133848655234,45.9887889092674,35.4219491589943,32.9419541173866,38.1392559039486,24.8677339828936,23.0639993948768,26.8391343789273,0.0118301842733097,3.88758647588991e-05,2813073,10246.9153818618,71.767,1070982851097.86,790723548742.809,688751419018.373,536134102135.002,"2730582.80645161"
"91","Japan","East Asia and Pacific",212401450580.312,212252789539.842,212561386850.894,142981186439.094,142872465187.724,143098235121.337,118647035161.29,118552885117.856,118748417855.081,83532298708.6601,83460021264.7349,83610139423.0535,0.00119439480924294,0.00119355884520131,0.00119529417716567,0.00109800727103894,0.00109717235892572,0.001098906132682,0.00105026534928036,0.00104943193167226,0.00105116279041878,0.000957691411106035,0.000956862755743571,0.000958583848938602,1845.38908642786,1844.09748761387,1846.77864684494,1242.25103123504,1241.30643782387,1243.26797514104,1030.8307369157,1030.01274126565,1031.71157137405,725.746420187029,725.118458344725,726.422716909245,0.0335922133429372,0.000121312442685247,126040583,41811.9297337747,84.35634146,177831860065552,132823173411120,116357686464534,91583690348437.4,"115098464.677419"
"92","Jordan","Middle East and north Africa",1476819718.93295,1385544948.16388,1590978732.04097,992720247.066081,928511470.51018,1072966061.38605,823269083.404492,768750402.686251,891376133.000731,579055413.751718,538822066.813722,629272175.619551,0.000329285956811737,0.000308934454295789,0.000354739950537605,0.000309319944816711,0.000289313245769605,0.000334323596077561,0.000299066760213781,0.000279261904739179,0.000323807826143568,0.000278476036260935,0.000259127243874705,0.000302625995775534,115.728888049217,108.576269762346,124.674797613136,77.7931177814381,72.7614878414045,84.0814674986019,64.5143170599996,60.2420377719149,69.8514296520366,45.3768583214645,42.2240290059155,49.3120238246687,0.0199583742658953,1.85283815742543e-05,10580290,9640.56750807397,76.044,4484915582893.49,3273551120692.87,2835377476589.1,2183341132698.38,"12761029.1935484"
"93","Kazakhstan","Europe and central Asia",15741341221.1373,15360362383.6631,16178797627.973,10601571775.2163,10342302865.4434,10899107079.8124,8800206333.8632,8583764300.4373,9048504030.71157,6200986033.3768,6046599333.03833,6377938248.09559,0.000603647462493846,0.000589037722111854,0.000620422999357468,0.000579575180809882,0.000565401261277376,0.000595841078132932,0.000566473011113367,0.000552540545696678,0.000582456039084537,0.00053869391055722,0.000525281983019291,0.000554066156199373,711.523073751624,694.302480559097,731.296504925717,479.200776486018,467.481583755342,492.649645391266,397.777404882813,387.994026278108,409.000688717724,280.29026121577,273.311840633432,288.288663763249,0.0340401237075421,4.24880969156271e-05,18647459,26169.7853847004,73.18,26077043637531.7,18657809320975.4,16001137470016.3,12086706768804.3,"22123444.483871"
"94","Kenya","Sub-Saharan Africa",1922522481.30966,1407454939.26999,2575278570.81009,1282642483.1214,935447601.505672,1721883186.13426,1059903066.2982,771429682.188626,1424500085.45913,740541382.384309,536683527.168687,997648534.079495,0.000116696731490068,8.54322343322992e-05,0.000156318896039763,0.00011308101228021,8.24714315215331e-05,0.000151805585951347,0.000111082214255732,8.08490134285533e-05,0.000149293486104285,0.000106766190190014,7.73753592932955e-05,0.000143834140354689,28.1617334303248,20.6168568639646,37.7235165388425,18.7885634874179,13.702740148814,25.2227038994302,15.5258042000842,11.3001524201875,20.8665396988475,10.847690577134,7.86151453390293,14.6138796019497,0.00788597939635716,5.88605534805436e-05,50442689,4638.92795247295,62.943,16474518666988.4,11569540335754.4,9827857372142.87,7282909038148.4,"68267192.6451613"
"95","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00716867785068224,1.19456142093012e-05,123226,1979.70832048431,67.15,9447496832.20739,7031769369.16946,6148505028.72709,4820351605.50499,"157352.322580645"
"96","Kuwait","Middle East and north Africa",11853289528.3023,11793557742.9973,11917880719.4943,7749968906.3741,7708410629.23794,7794909568.28258,6334916316.02556,6299847707.82761,6372838465.36246,4325269567.41693,4299737200.27512,4352876728.64956,0.00164938882470404,0.00164107712870383,0.00165837670850389,0.00146756185271776,0.00145969222860358,0.00147607197731949,0.00138087926241312,0.00137323503928428,0.00138914549782858,0.00121872282394666,0.00121152861833702,0.00122650164026646,2508.42370762549,2495.78311313059,2522.09266212988,1640.06841237544,1631.27374256099,1649.57887118086,1340.61133282872,1333.19002349622,1348.63651589825,915.324703650735,909.921478250951,921.167002328314,0.0292760661012773,3.05234567688846e-05,4413838,47577.6410461825,79.685,7186473771840.43,5386463452877.63,4725223980917.62,3726469182779.95,"4725393.67741936"
"97","Kyrgyzstan","Europe and central Asia",781498371.043991,743093991.623981,824970974.421196,516829313.385343,491186996.237273,545847261.822823,425007388.554626,403804147.465181,448997761.253101,293832824.065677,278990257.367894,310619708.825208,0.000389183401238217,0.000370058157272377,0.000410832602656793,0.000371675929835093,0.000353235350281453,0.000392544082410962,0.000362235278326214,0.000344163682056857,0.000382682356578513,0.000342364682830042,0.000325070595091449,0.000361924228277955,99.0644232842928,94.1962011103271,104.575104485684,65.5144012629733,62.2639256969743,69.1927791500726,53.8748555323058,51.1870868457535,56.9159270480082,37.2468841095292,35.365408262036,39.3748259185713,0.021507087134288,2.96267804373627e-05,6274956,5410.24782723576,71.6,2008046511124.56,1418348236559.06,1208489720366.33,901157393685.143,"7888789.38709677"
"98","Lao People's Democratic Republic","East Asia and Pacific",566157268.067513,411546649.659859,779266825.339783,375215328.959977,271095594.368453,518598825.342992,308782845.155397,222399901.086313,427687748.414736,213653251.992061,152905084.949548,297200157.94028,0.000130733575114014,9.50318363303463e-05,0.000179943531224382,0.000128298950372528,9.26968530430139e-05,0.000177326670369133,0.000126738752009659,9.12831990279961e-05,0.000175542820251643,0.000122954350396629,8.79946605868259e-05,0.00017103438406208,65.522796898901,47.6293232658289,90.1864990642515,43.4246086369542,31.3745712929235,60.0187393530122,35.7362111026882,25.7388968951229,49.4973730023462,24.7266253153464,17.6960879795042,34.3957177367192,0.011658155678948,6.04158571533799e-05,7158453,7898.77510392259,68.138,4330618722648.43,2983030137252.99,2509463960050.82,1824546377318.06,"8640615.09677419"
"99","Latvia","Europe and central Asia",2124855325.16421,2065128877.92345,2193121735.99292,1428658040.2957,1386685664.49637,1476604910.50427,1184972538.65169,1149342872.16243,1225660852.0573,833802158.714806,807503669.060379,863813135.488093,0.000800457094215652,0.000777957464316158,0.000826173825231331,0.000757328675389167,0.000735079205697691,0.00078274521222299,0.000734819679376669,0.000712725175705111,0.000760051127731673,0.000688942761503572,0.00066721320144364,0.000713739825168503,1291.2943637861,1254.99804573677,1332.78049721601,868.208792082801,842.701788541184,897.346551500245,720.118843989521,698.466363947095,744.845510859684,506.709334659244,490.727497653836,524.947284650529,0.046458382536227,0.000145561667043723,1925867,30248.0812413318,75.38780488,2654552430753.71,1924172751484.41,1660981257124.99,1270776493448.96,"1645523.58064516"
"100","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195520209272461,7.21998713624571e-05,5869291,16929.1901953745,79.236,2649027883417.8,2024117230018.25,1791632011933.76,1436245828033.65,"4913991.03225806"
"101","Lesotho","Sub-Saharan Africa",40823830.3423605,35180695.3033991,49643125.3249187,27396553.8191204,23313542.5821865,33770998.7193289,22713912.3566854,19199182.7509671,28198334.8414629,15985710.4414827,13322873.9679147,20136731.6038547,0.000244462717210207,0.000210670294656041,0.00029727473404532,0.000220996553422482,0.0001880606076497,0.000272416537199581,0.000209874104035855,0.000177398380992427,0.00026054957715874,0.000189149962762698,0.000157642109441928,0.000238266672411857,15.7568358091374,13.5787464061585,19.1608324901721,10.5742894932655,8.99836344400223,13.0346436742586,8.76692325501994,7.41033773018368,10.8837541323742,6.17002894158833,5.14224990300419,7.77220488508086,0.00937820727081047,3.04412076466142e-05,2211799,2450.59412405919,54.173,166994095493.331,126447605008.939,111473160706.807,88739092085.4412,"2590864.74193548"
"102","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00933015702691536,4.7231724860221e-05,4936387,1470.05782933956,61.104,300535169697.201,224283642833.04,196275456775.433,153982861381.555,"6887208.80645161"
"103","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213299013701974,5.31478828495337e-05,6526148,22678.0023989649,72.463,9198828103710.69,6369301123411.25,5371611613367.3,3923850766880.41,"7660785.67741936"
"104","Lithuania","Europe and central Asia",6603271823.12608,6475502649.019,6749954536.009,4422351991.3323,4333622086.30288,4524075829.38686,3660311947.37586,3585424287.02241,3746104066.05158,2564112895.74148,2509443633.13222,2626649059.19528,0.00118849142339558,0.00116549485871248,0.00121489214577857,0.00113843305394189,0.00111559157570665,0.0011646195221023,0.00111111236053907,0.00108837970652847,0.00113715513636472,0.00105309535167366,0.00103064238307432,0.00107877929997175,2662.28925180853,2610.77562219443,2721.4283907679,1782.99190001605,1747.21801718928,1824.00464157197,1475.75465871883,1445.56165461535,1510.34409279912,1033.79209361769,1011.75068836473,1059.00525464936,0.0527995884734308,0.000178788417085695,2862266,36334.8479840797,76.28292683,5556011337684.03,3962287475350.48,3393105359720.78,2556576226691.84,"2480298.41935484"
"105","Luxembourg","Europe and central Asia",3439510556.95949,3389262961.25874,3493769408.34711,2305680419.33552,2270741865.53676,2343316764.72677,1909311713.30106,1879790261.98586,1941073684.9022,1338848251.33061,1317225319.37667,1362055152.88525,0.00105219393288619,0.00103682249719413,0.00106879246726775,0.000991435019160717,0.000976411555603307,0.00100761852425587,0.000959795738956142,0.000944955541316993,0.000975762228236676,0.000895478309473333,0.000881015978486437,0.000911000066290515,4812.2163954089,4741.9150255318,4888.12990982311,3225.87558106173,3176.99307913655,3278.53256098831,2671.31644998229,2630.01301169284,2715.75459836368,1873.18148885495,1842.92886251688,1905.65024576047,0.071828592987557,0.000171857801850444,613867,116360.82487086,82.63902439,3268894116814.42,2372111113961.96,2048968321987.89,1569876845731.69,"714745.612903226"
"106","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0071076206909124,3.17862986808841e-05,27187137,1605.64915033164,65.882,2471748407544.4,1755272262435.53,1499531446192.47,1123908128920.59,"39263165.516129"
"107","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00924614771728465,6.06688734003732e-05,18613791,1538.37642009626,64.119,1647255014882.9,1168918979108.46,998378971616.322,748174692240.555,"27772399.6451613"
"108","Malaysia","East Asia and Pacific",21346918082.1566,19741942841.3831,23420293862.6505,13739334277.9885,12683089229.3069,15102563212.1046,11138046141.0517,10271321815.0324,12256127452.2844,7475064314.29754,6877972461.07924,8244545865.56387,0.000362458796483412,0.000335207209536878,0.000397663564083277,0.000339364003551188,0.000313274562738472,0.000373036001005943,0.000327273001797427,0.000301805745842927,0.000360125965624903,0.000302516374486822,0.00027835202551584,0.000333657346568941,567.608992810886,524.933119113533,622.739514882282,365.325320564179,337.240039778622,401.573222921151,296.157746409679,273.111772286242,325.887237313565,198.760013520714,182.883496633524,219.220327586655,0.0139074783113646,4.81452827241933e-05,32604401,27849.001121045,75.76,58894744145445.3,41295248809246.3,35053876923169.6,25945099809314.1,"37608491.6774194"
"109","Maldives","South Asia",398162073.86177,350923177.818688,497543801.414058,255093082.341353,224487146.293691,319631504.295703,206254318.378644,181351461.081223,258830121.051535,137608606.046317,120759211.591319,173270531.178817,0.000385324471606467,0.000339608659247622,0.000481501918355747,0.000371527508483622,0.000326951830224418,0.000465523781883457,0.000363767257539139,0.000319846508751028,0.000456494312669814,0.000346713823612814,0.000304260679547924,0.00043656636100369,747.680579812935,658.973976392248,934.302542468531,479.021374038419,421.548637401584,600.213541537006,387.310491073553,340.547165268698,486.038896432032,258.40553159184,226.76523774511,325.372554848731,0.0194831088958089,3.53326088249709e-05,498126,21256.9915944962,80.116,1033316342981.75,700338300790.047,584005139349.702,416738608351.503,"532529.64516129"
"110","Mali","Sub-Saharan Africa",498012704.008202,376082861.143852,661076493.937798,328658069.053246,247779037.18197,436793286.284201,269973328.892613,203340366.287556,359050127.812919,186231612.183393,139962697.292063,248070430.402649,0.000158372888455398,0.000119598011332942,0.000210228761218855,0.000152632314733763,0.000115071229185187,0.000202851463643583,0.000149447577164051,0.000112561952715757,0.00019875730651685,0.00014255665472759,0.000107138705822717,0.000189893059939845,15.0539519164159,11.3682507748927,19.9830519838477,9.93469188365963,7.48987662686568,13.2034084195317,8.16076674180023,6.14658235045517,10.8533844943635,5.62941811034452,4.23079913056172,7.49868487512434,0.0116523769905854,5.62094136214507e-05,20248067,2254.04603950589,59.664,3144557814568.47,2196331956434.37,1860669366718.12,1371687580395.49,"33081858.2903226"
"111","Malta","Middle East and north Africa",4280477642.27884,4249970697.46196,4313939264.02607,2785520800.3173,2765663708.61816,2807279642.62425,2270885769.46314,2254671084.81348,2288643159.40498,1541475351.7537,1530395510.53481,1553593462.41506,0.00213348146655361,0.00211827615378077,0.00215015945340569,0.00207453826979188,0.00205974954638621,0.00209074333674632,0.00203972791082156,0.00202516375031212,0.00205567774166501,0.00196009874866247,0.00194600991948735,0.00197550781343698,7993.33177701093,7936.36333755088,8055.81775796329,5201.66060646621,5164.57962267365,5242.29290505019,4240.63501785934,4210.35583761455,4273.79503437173,2878.53948609628,2857.8490738805,2901.16875486527,0.0613213854926271,0.00013993049508058,497674,47034.7369683769,82.85853659,2006334580067.13,1369572814199.6,1146727624864.89,825748764160.911,"535506.064516129"
"112","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127779191140113,3.81425684912897e-05,45376,5637.5162729196,64.746,14391059908.6162,10072697264.5182,8545623673.37064,6323066045.95282,"46430"
"113","Mauritania","Sub-Saharan Africa",225807962.174522,182554975.986729,282342057.327744,148633828.289033,119733194.120524,186412623.072404,121926901.561321,98027086.2623358,153169878.932063,83867057.9523399,67144107.9023702,105729147.698994,0.000155554297602523,0.000125758236290683,0.000194499432120663,0.000147110121370635,0.000118505759569834,0.000184501630085668,0.000142670798543913,0.000114704814908682,0.000179229264914284,0.000133542791283904,0.000106914583705151,0.000168354129124401,34.4930118113886,27.8859562005669,43.1288065508102,22.7043738642976,18.2896937700654,28.47522623874,18.6247907964832,14.9740045112734,23.3972725862929,12.8110071614776,10.2565139184579,16.1505232378424,0.00946804352897071,5.12465872995358e-05,4326764,5464.08399487469,65.687,1451634353115.16,1030564745935.12,880241155792.697,659417180091.328,"6546484.35483871"
"114","Mauritius","Sub-Saharan Africa",901960681.725086,882440470.326004,922912463.111,577071219.756656,563972714.66401,591133237.420943,466371018.605538,455510315.649415,478031653.220115,311025671.53427,303377863.369601,319237919.774982,0.00059734528755218,0.000584417555193644,0.000611221111776316,0.000546930768319294,0.000534516398638588,0.00056025832627391,0.000521485720725652,0.000509341523760764,0.000534524383514526,0.000471242356662529,0.000459654981494931,0.00048368492834917,701.16122529962,685.986710911132,717.448605677066,448.600445371797,438.41800165065,459.531899187299,362.544932916887,354.102099491193,371.609612807911,241.783422904321,235.83821192978,248.167415195325,0.0145473059500557,5.11602309646724e-05,1295598,23135.2506294391,74.23585366,1509948601789.71,1076210515565.95,921141519455.75,693012736426.949,"1286381.29032258"
"115","Mexico","Latin America and Caribbean",37842048116.7603,37649615927.2891,38053540154.3901,25796761416.0237,25661327978.9572,25945511134.6422,21544872106.5462,21429913274.0319,21671086271.314,15367201131.0204,15282506038.8381,15460109813.1364,0.000383717070723458,0.000381765814918567,0.000385861592735328,0.000361630715691295,0.000359732148270949,0.000363715956793284,0.000350269985892988,0.000348401020115706,0.000352321937442948,0.000327432147402866,0.000325627531476303,0.000329411771996716,276.910225940459,275.502098111323,278.457824731728,188.768509838647,187.777471944972,189.85698998814,157.655193092988,156.813978680196,158.578768708528,112.449916139149,111.830157477041,113.129777971077,0.0294182986825396,5.48686703981354e-05,124560160,20632.6003434806,74.202,98619662777611.4,72761232668095.5,63354609768141.2,49279098938683.6,"136658182.225806"
"116","Micronesia (Federated States of)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139835955260731,4.5955551202233e-05,111168,3547.56440882268,71.077,14145934970.7915,10465057236.2732,9125206167.3179,7119073953.93007,"125555.225806452"
"117","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0496788856699956,0.000112905249701951,37035,NA,NA,NA,NA,NA,NA,"36435.7419354839"
"118","Mongolia","East Asia and Pacific",1755869203.34898,1565874981.03719,2004702574.84831,1147576505.54998,1021656644.31218,1312360886.38435,937831285.878652,834132496.208111,1073459058.48566,640025620.359494,568068792.282947,733996461.632753,0.000685392326365578,0.000611229295441676,0.000782522843287925,0.000652653860403862,0.000581040261536235,0.00074637062940853,0.000634953705293314,0.000564744988941894,0.000726779770444057,0.000597597600029526,0.000530410871254311,0.00068533900823458,449.30115493277,400.684422346753,512.973962102704,293.647982625299,261.426938497861,335.813886829639,239.977259737619,213.442261643661,274.682415883111,163.773161386743,145.360465328045,187.818920281284,0.0373727290394635,6.1011751816212e-05,3198396,12590.5836866354,71.822,2561845436262.48,1793489790953.9,1521317564418,1124547523859.31,"3908000.64516129"
"119","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471327560576674,9.26900341773836e-05,630902,21231.2008188276,76.68292683,745111811579.078,527622548722.637,450130948077.047,336509445613.131,"613132.387096774"
"120","Morocco","Middle East and north Africa",6919984598.46887,6176835107.55615,8028442283.32404,4568650735.87433,4057832608.68889,5330292042.24339,3753686785.61916,3325064871.49651,4392633145.06235,2590524613.9537,2281655452.10749,3050727695.38558,0.00047845030026327,0.000427068668988201,0.000555089475481294,0.000447014356701739,0.000397033946791571,0.000521536271001428,0.000430864691162242,0.000381665581273439,0.000504205766631148,0.000398421530671867,0.000350917591285518,0.000469200559420087,167.681090186439,149.673518777203,194.540599825114,110.704919233778,98.3270679200049,129.160573688739,90.9571811142932,80.5710612009935,106.439762122609,62.7721037874382,55.2877637507849,73.9234803986998,0.0203769297671938,4.58708786880777e-05,36119972,8388.71082181348,74.27,14463330035870.2,10424774239859.8,8973344691482,6827067904850.68,"41268723.8064516"
"121","Mozambique","Sub-Saharan Africa",1090049558.78534,980056048.876617,1244525041.42612,694990777.314871,621535350.479571,798112857.934756,560637855.123608,499918074.122508,645859648.227592,372439105.909801,330001732.662341,431964475.488999,0.000465282669925948,0.000418332443165721,0.000531219823353442,0.000424319496812462,0.000379472038730615,0.000487279626338123,0.000403835883247942,0.000360098511311481,0.000465222423196324,0.000363702469528097,0.000322260587605727,0.000421831499407065,23.681349631491,21.2917383112076,27.0373327465945,15.098689280325,13.5028685846535,17.3390186545302,12.179869214961,10.8607306933722,14.0313144657319,8.09124742302361,7.16929459508518,9.38443733130585,0.00960832355627203,5.22633471420377e-05,29850438,1308.97535825102,61.166,2342768448605.29,1670652888180.81,1429929866887.97,1075222452332.23,"46029874.8064516"
"122","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211223001144173,0.00010660330304837,52852453,5241.00555938246,66.61,14270324830611.9,9878377554380.53,8333599318812.54,6097308490129.37,"57559113.4193548"
"123","Namibia","Sub-Saharan Africa",180002492.475193,157430653.721004,211861317.589699,121640911.707323,105588334.4915,144293559.915984,101155674.265416,87455753.5909451,120486612.553632,71549882.2082277,61344108.0640415,85948316.5196009,0.000217518396819113,0.000190242162409485,0.000256017200186532,0.000199477204160615,0.000173152810684436,0.000236624960356079,0.000190695050419541,0.000164868451143388,0.000227137042213852,0.000173916262648741,0.00014910909257642,0.000208914529677886,57.9207605427299,50.6576496295814,68.1722151490282,39.1413142246915,33.9759552997894,46.4304278059014,32.5496247640737,28.1412978907679,38.7698866741268,23.0231456090222,19.739156636258,27.65623848719,0.00938663721168745,2.42351192575486e-05,2426212,10093.8723120651,63.075,827527671716.347,621994530470.599,546371519681.048,431974417886.234,"3107737.03225806"
"124","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169760286055658,3.9481357333571e-05,12047,10604.10838383,63.484,7102862181.6699,5045879947.30336,4312901594.09065,3238013091.55833,"13649.8064516129"
"125","Nepal","South Asia",6399510641.76292,5422696996.20598,7659468919.01607,4152780476.10435,3509746566.68913,4982246979.24582,3381383250.27845,2853552908.67082,4062227223.48472,2290621637.62508,1926619731.04709,2760064406.83588,0.000767811759641691,0.00065061389155119,0.00091898125307445,0.000733625553117579,0.000620027902054011,0.000880158177623294,0.000715002420331213,0.000603391300313206,0.000858968676942414,0.000675350637469579,0.000568030897007132,0.00081375781403441,188.279071780287,159.540379592236,225.348120993988,122.17835036412,103.259743244718,146.581963706857,99.4831847830875,83.9539650757538,119.514196289799,67.3920460288638,56.682798879635,81.2034534612027,0.0321918608689787,0.000100492230477921,28665764,3941.98459179389,69.558,8334739031282.01,5773839348460.58,4871067074393.18,3561339230415.21,"33989495.3870968"
