"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"294116","Switzerland","2049","Europe and central Asia","75346399.2329815","75359175.7881326","75358053.2772743","75360401.740234"
"294117","Switzerland","2050","Europe and central Asia","75300042.5218596","75312536.520609","75311437.8429307","75313737.8650822"
"294118","Syrian Arab Republic","2020","Middle East and north Africa","40892048.8816172","40892048.8816172","40892048.8816172","40892048.8816172"
"294119","Syrian Arab Republic","2021","Middle East and north Africa","42038468.3140823","42041120.6977994","42040086.2436559","42042480.1842629"
"294120","Syrian Arab Republic","2022","Middle East and north Africa","43061041.7799315","43065197.9241306","43063680.0025898","43067077.8172709"
"294122","Syrian Arab Republic","2023","Middle East and north Africa","45750511.0412162","45755749.6005723","45753895.5564927","45758019.8600825"
"294123","Syrian Arab Republic","2024","Middle East and north Africa","48624199.837352","48630339.9850336","48628181.6820994","48633018.3144916"
"294124","Syrian Arab Republic","2025","Middle East and north Africa","51439638.0747659","51446617.2567867","51444152.1113518","51449725.1402883"
"294125","Syrian Arab Republic","2026","Middle East and north Africa","54050719.6535879","54058423.7149919","54055685.9597932","54061916.7788879"
"294126","Syrian Arab Republic","2027","Middle East and north Africa","56433423.150649","56441731.1120493","56438765.3572112","56445548.2809336"
"294127","Syrian Arab Republic","2028","Middle East and north Africa","58680188.0553327","58688990.2307229","58685838.1396225","58693071.7876306"
"294128","Syrian Arab Republic","2029","Middle East and north Africa","60842628.9546924","60851796.989033","60848508.2619356","60856069.7289971"
"294129","Syrian Arab Republic","2030","Middle East and north Africa","62815759.228599","62825187.142855","62821802.6122847","62829591.0915445"
"294130","Syrian Arab Republic","2031","Middle East and north Africa","64576090.2651762","64584988.7074944","64581755.6263165","64589238.8233539"
"294132","Syrian Arab Republic","2032","Middle East and north Africa","66188574.9617382","66197620.171676","66194334.3701862","66201937.4397445"
"294133","Syrian Arab Republic","2033","Middle East and north Africa","67802240.5475468","67811426.6513052","67808089.996508","67815807.7926411"
"294134","Syrian Arab Republic","2034","Middle East and north Africa","69449763.5360559","69459087.9714671","69455700.8873283","69463532.3991807"
"294135","Syrian Arab Republic","2035","Middle East and north Africa","71087939.9535163","71097393.7323042","71093958.9061404","71101897.7104855"
"294136","Syrian Arab Republic","2036","Middle East and north Africa","72682771.3886133","72692345.2493522","72688865.4840308","72696904.9808915"
"294137","Syrian Arab Republic","2037","Middle East and north Africa","74210830.7282852","74220517.4999282","74216994.968132","74225129.8111308"
"294138","Syrian Arab Republic","2038","Middle East and north Africa","75680968.6244437","75690765.8940151","75687201.0789902","75695431.5905524"
"294139","Syrian Arab Republic","2039","Middle East and north Africa","77133833.6883774","77143744.9959235","77140136.2347331","77148468.4682526"
"294140","Syrian Arab Republic","2040","Middle East and north Africa","78287639.6303365","78297647.6729914","78294001.0972342","78302419.7733583"
"294142","Syrian Arab Republic","2041","Middle East and north Africa","79198787.1042321","79208881.0782027","79205200.6187026","79213695.4849177"
"294143","Syrian Arab Republic","2042","Middle East and north Africa","79897540.8412122","79907709.9451963","79903999.3432902","79912561.1997731"
"294144","Syrian Arab Republic","2043","Middle East and north Africa","80425841.8854635","80436080.2578126","80432342.0364612","80440964.6897923"
"294145","Syrian Arab Republic","2044","Middle East and north Africa","80706757.8094026","80717051.0654359","80713290.9741639","80721961.1550664"
"294146","Syrian Arab Republic","2045","Middle East and north Africa","80671655.5654255","80681970.2232927","80678200.3194497","80686891.0590895"
"294147","Syrian Arab Republic","2046","Middle East and north Africa","80391245.0709291","80401552.3597438","80397783.1061858","80406471.1364069"
"294148","Syrian Arab Republic","2047","Middle East and north Africa","79870706.8437277","79880980.3913663","79877221.4809216","79885884.9994219"
"294149","Syrian Arab Republic","2048","Middle East and north Africa","79216733.138476","79226946.9728896","79223207.3579847","79231826.6326815"
"294150","Syrian Arab Republic","2049","Middle East and north Africa","78426264.667148","78436384.5264491","78432675.9843449","78441224.8412299"
"294152","Syrian Arab Republic","2050","Middle East and north Africa","77447865.269425","77457849.3469736","77454186.9515581","77462631.1623037"
"294153","Taiwan (Province of China)","2020","East Asia and Pacific","165121449.568307","165121449.568307","165121449.568307","165121449.568307"
"294154","Taiwan (Province of China)","2021","East Asia and Pacific","164797116.146694","164807026.428956","164805673.510168","164808511.85852"
"294155","Taiwan (Province of China)","2022","East Asia and Pacific","165269540.160106","165285064.198744","165283262.161045","165286973.485636"
"294156","Taiwan (Province of China)","2023","East Asia and Pacific","165614456.070501","165633395.820333","165631324.842163","165635640.496614"
"294157","Taiwan (Province of China)","2024","East Asia and Pacific","165822530.703827","165843739.141975","165841435.384799","165846275.400849"
"294158","Taiwan (Province of China)","2025","East Asia and Pacific","165832897.359139","165855717.753252","165853205.389248","165858499.448778"
"294159","Taiwan (Province of China)","2026","East Asia and Pacific","165636900.444344","165660941.686483","165658257.138611","165663923.58776"
"294160","Taiwan (Province of China)","2027","East Asia and Pacific","165255521.596553","165280441.312514","165277623.967212","165283573.469023"
"294162","Taiwan (Province of China)","2028","East Asia and Pacific","164691368.412162","164716914.83194","164713998.315331","164720158.219507"
"294163","Taiwan (Province of China)","2029","East Asia and Pacific","163944940.363848","163970890.241571","163967906.485309","163974208.015735"
"294164","Taiwan (Province of China)","2030","East Asia and Pacific","163020891.729549","163047006.11407","163043988.591454","163050359.850054"
"294165","Taiwan (Province of China)","2031","East Asia and Pacific","161879878.247278","161905890.973894","161902866.317707","161909240.840637"
"294166","Taiwan (Province of China)","2032","East Asia and Pacific","160525640.628811","160551523.164516","160548506.123253","160554862.488743"
"294167","Taiwan (Province of China)","2033","East Asia and Pacific","159073900.481689","159099599.518117","159096597.363358","159102920.065535"
"294168","Taiwan (Province of China)","2034","East Asia and Pacific","157481664.001657","157507127.720902","157504147.614768","157510421.55471"
"294169","Taiwan (Province of China)","2035","East Asia and Pacific","155776679.463561","155801846.811439","155798886.49559","155805106.120949"
"294170","Taiwan (Province of China)","2036","East Asia and Pacific","153983362.007433","154008298.66198","154005359.843872","154011533.231795"
"294172","Taiwan (Province of China)","2037","East Asia and Pacific","152168900.092307","152193591.987253","152190676.141788","152196800.53791"
"294173","Taiwan (Province of China)","2038","East Asia and Pacific","150390269.496159","150414705.238286","150411813.465314","150417886.897965"
"294174","Taiwan (Province of China)","2039","East Asia and Pacific","148522119.735954","148546280.399225","148543414.903459","148549433.007061"
"294175","Taiwan (Province of China)","2040","East Asia and Pacific","146632241.88681","146656111.864986","146653274.415931","146659233.694643"
"294176","Taiwan (Province of China)","2041","East Asia and Pacific","144694250.569284","144717389.288307","144714581.971476","144720478.211953"
"294177","Taiwan (Province of China)","2042","East Asia and Pacific","142603854.563417","142626661.049006","142623886.579141","142629714.229576"
"294178","Taiwan (Province of China)","2043","East Asia and Pacific","140504006.231362","140526362.472956","140523621.986331","140529378.709483"
"294179","Taiwan (Province of China)","2044","East Asia and Pacific","138316102.501883","138338114.227637","138335409.267293","138341091.782396"
"294180","Taiwan (Province of China)","2045","East Asia and Pacific","136110493.74939","136131935.406281","136129266.447188","136134873.664445"
"294182","Taiwan (Province of China)","2046","East Asia and Pacific","133879734.656169","133900845.240324","133898212.311849","133903744.02514"
"294183","Taiwan (Province of China)","2047","East Asia and Pacific","131717677.839144","131738469.167999","131735871.110136","131741329.540458"
"294184","Taiwan (Province of China)","2048","East Asia and Pacific","129660241.782411","129680729.525069","129678164.656697","129683553.173056"
"294185","Taiwan (Province of China)","2049","East Asia and Pacific","127633364.865019","127653551.768487","127651019.84159","127656338.887106"
"294186","Taiwan (Province of China)","2050","East Asia and Pacific","125683037.002554","125702929.163331","125700429.438462","125705680.574382"
"294187","Tajikistan","2020","Europe and central Asia","26192863.3755015","26192863.3755015","26192863.3755015","26192863.3755015"
"294188","Tajikistan","2021","Europe and central Asia","25951746.392338","25955058.8776163","25953493.2622931","25957001.6937618"
"294189","Tajikistan","2022","Europe and central Asia","25733358.5268499","25739016.792458","25736376.4641542","25742180.0912963"
"294190","Tajikistan","2023","Europe and central Asia","25418385.0461358","25425743.6007407","25422328.1478844","25429774.4185466"
"294192","Tajikistan","2024","Europe and central Asia","25082756.2820503","25091439.5097259","25087413.8283406","25096211.3637725"
"294193","Tajikistan","2025","Europe and central Asia","24749149.9121507","24758924.1696483","24754387.3446044","24764382.8147646"
"294194","Tajikistan","2026","Europe and central Asia","24412300.5243487","24422994.8036835","24418022.6502032","24429089.5714374"
"294195","Tajikistan","2027","Europe and central Asia","24042963.1108155","24054462.8161127","24049109.3158934","24061167.0542613"
"294196","Tajikistan","2028","Europe and central Asia","23635470.885267","23647648.3871292","23641976.3110838","23654896.6112692"
"294197","Tajikistan","2029","Europe and central Asia","23195956.8543321","23208673.0959274","23202748.6878483","23216370.7549832"
"294198","Tajikistan","2030","Europe and central Asia","22742396.2203448","22755478.2092765","22749383.1645226","22763481.5198947"
"294199","Tajikistan","2031","Europe and central Asia","22377609.8046953","22390958.2128834","22384739.0657546","22399182.5391355"
"294200","Tajikistan","2032","Europe and central Asia","22039865.2305444","22053311.8261904","22047047.2087869","22061610.3955466"
"294202","Tajikistan","2033","Europe and central Asia","21699010.164111","21712471.3045521","21706199.82024","21720775.7104774"
"294203","Tajikistan","2034","Europe and central Asia","21330399.4988281","21343836.3545224","21337576.03507","21352115.948309"
"294204","Tajikistan","2035","Europe and central Asia","20938927.0334591","20952335.1772377","20946088.1295426","20960587.0498572"
"294205","Tajikistan","2036","Europe and central Asia","20526205.3598149","20539583.3617569","20533350.3179957","20547806.2181974"
"294206","Tajikistan","2037","Europe and central Asia","20054964.9598575","20068284.7922061","20062078.9240888","20076461.3399847"
"294207","Tajikistan","2038","Europe and central Asia","19597466.9828732","19610715.3369113","19604543.0787482","19618839.6629036"
"294208","Tajikistan","2039","Europe and central Asia","19213336.6685417","19226507.2709511","19220371.6082674","19234578.3275011"
"294209","Tajikistan","2040","Europe and central Asia","18805122.2871695","18818203.0904991","18812109.9148184","18826212.6228998"
"294210","Tajikistan","2041","Europe and central Asia","18375436.9613577","18388422.4706677","18382374.6108334","18396365.8536448"
"294212","Tajikistan","2042","Europe and central Asia","17884571.4624475","17897426.6537874","17891440.7004252","17905281.3282684"
"294213","Tajikistan","2043","Europe and central Asia","17434583.8439483","17447290.8283207","17441375.1625687","17455047.5491565"
"294214","Tajikistan","2044","Europe and central Asia","17005178.8718138","17017718.9913266","17011882.3472742","17025367.9255822"
"294215","Tajikistan","2045","Europe and central Asia","16635119.624539","16647496.7115824","16641737.1165363","16655044.8663161"
"294216","Tajikistan","2046","Europe and central Asia","16332026.3075425","16344265.4646652","16338570.7932565","16351730.8818236"
"294217","Tajikistan","2047","Europe and central Asia","15969900.0016045","15981953.942446","15976346.3150816","15989307.0988511"
"294218","Tajikistan","2048","Europe and central Asia","15564090.4197974","15575924.2570558","15570419.8868846","15583143.6502779"
"294219","Tajikistan","2049","Europe and central Asia","15126546.6594011","15138135.529658","15132745.9527075","15145205.9973864"
"294220","Tajikistan","2050","Europe and central Asia","14833012.3912601","14844440.114535","14839125.7788574","14851414.5333109"
"294222","Thailand","2020","East Asia and Pacific","352075794.548878","352075794.548878","352075794.548878","352075794.548878"
"294223","Thailand","2021","East Asia and Pacific","351447176.350136","351479379.975351","351466587.613403","351493395.521608"
"294224","Thailand","2022","East Asia and Pacific","349372990.491926","349423867.105188","349404089.278005","349444529.534198"
"294225","Thailand","2023","East Asia and Pacific","347114616.010016","347177430.66213","347153054.322925","347202657.868014"
"294226","Thailand","2024","East Asia and Pacific","344538868.607204","344609555.687186","344582049.332782","344638171.271638"
"294227","Thailand","2025","East Asia and Pacific","341800589.559552","341876505.520942","341846917.372924","341907537.364856"
"294228","Thailand","2026","East Asia and Pacific","339358468.849259","339437792.822837","339406900.655846","339470415.532268"
"294229","Thailand","2027","East Asia and Pacific","337015383.26505","337096728.596004","337065130.935266","337130256.930086"
"294230","Thailand","2028","East Asia and Pacific","334395187.150962","334477388.509709","334445548.592055","334511262.986443"
"294232","Thailand","2029","East Asia and Pacific","331567034.103063","331649301.599537","331617513.311252","331683156.733856"
"294233","Thailand","2030","East Asia and Pacific","328693138.525604","328775008.929207","328743427.690792","328808645.93925"
"294234","Thailand","2031","East Asia and Pacific","325993433.933125","326074748.802043","326043411.978586","326108103.703543"
"294235","Thailand","2032","East Asia and Pacific","323377620.620795","323458289.441097","323427221.386594","323491326.904926"
"294236","Thailand","2033","East Asia and Pacific","320606802.134565","320686723.247289","320655960.512041","320719404.18362"
"294237","Thailand","2034","East Asia and Pacific","317635169.438981","317714289.041154","317683854.593328","317746590.672549"
"294238","Thailand","2035","East Asia and Pacific","314561329.719389","314639639.247159","314609538.304965","314671556.300326"
"294239","Thailand","2036","East Asia and Pacific","311346631.925558","311424200.1971","311394408.034191","311455753.891385"
"294240","Thailand","2037","East Asia and Pacific","308090894.363039","308167735.408066","308138248.64218","308198930.33976"
"294242","Thailand","2038","East Asia and Pacific","304766164.553056","304842239.055208","304813075.294062","304872680.369911"
"294243","Thailand","2039","East Asia and Pacific","301356002.108851","301429048.429344","301400876.933313","301458805.498102"
"294244","Thailand","2040","East Asia and Pacific","297958551.623149","298030682.568833","298002883.616186","298060023.727094"
"294245","Thailand","2041","East Asia and Pacific","294390965.296729","294462232.291206","294434788.793153","294491178.11443"
"294246","Thailand","2042","East Asia and Pacific","290783403.556465","290853799.617383","290826712.090418","290882351.311177"
"294247","Thailand","2043","East Asia and Pacific","287143985.688493","287213439.986508","287186731.014729","287241574.890933"
"294248","Thailand","2044","East Asia and Pacific","283570085.03763","283638560.09052","283612242.757888","283666264.973459"
"294249","Thailand","2045","East Asia and Pacific","280003737.045393","280071235.539606","280045310.339123","280098509.516728"
"294250","Thailand","2046","East Asia and Pacific","276231725.178963","276298253.723178","276272725.842225","276325095.59855"
"294252","Thailand","2047","East Asia and Pacific","272381812.955916","272447376.305992","272422246.750802","272473787.04833"
"294253","Thailand","2048","East Asia and Pacific","268571685.048165","268636262.028795","268611535.015705","268662234.4491"
"294254","Thailand","2049","East Asia and Pacific","264832880.748471","264896449.87627","264872129.681109","264921977.827767"
"294255","Thailand","2050","East Asia and Pacific","261084017.011608","261146565.923822","261122655.407578","261171646.041903"
"294256","Togo","2020","Sub-Saharan Africa","21729572.1979998","21729572.1979998","21729572.1979998","21729572.1979998"
"294257","Togo","2021","Sub-Saharan Africa","21917024.6090067","21917989.0279337","21917627.2808399","21918484.3103294"
"294258","Togo","2022","Sub-Saharan Africa","22097795.2899685","22099363.2847839","22098799.4842998","22100100.0435924"
"294259","Togo","2023","Sub-Saharan Africa","22263252.5947366","22265250.4137349","22264545.7793748","22266172.784055"
"294260","Togo","2024","Sub-Saharan Africa","22420155.7049227","22422510.2527489","22421681.9038534","22423612.4163537"
"294262","Togo","2025","Sub-Saharan Africa","22566960.2432655","22569633.8175575","22568687.8088424","22570914.8631123"
"294263","Togo","2026","Sub-Saharan Africa","22703948.9577751","22706894.8181904","22705845.060349","22708335.5477365"
"294264","Togo","2027","Sub-Saharan Africa","22830781.255556","22833942.5083003","22832809.5562623","22835511.3391375"
"294265","Togo","2028","Sub-Saharan Africa","22951036.4631776","22954356.1607862","22953161.8931271","22956019.0824758"
"294266","Togo","2029","Sub-Saharan Africa","23109608.652069","23113033.016552","23111798.4174495","23114757.6432087"
"294267","Togo","2030","Sub-Saharan Africa","23265556.0255189","23269041.9443164","23267784.0443167","23270801.8735209"
"294268","Togo","2031","Sub-Saharan Africa","23461162.8478718","23464682.0813939","23463412.0864303","23466459.4089919"
"294269","Togo","2032","Sub-Saharan Africa","23652350.8971802","23655889.7367426","23654613.053195","23657675.9627739"
"294270","Togo","2033","Sub-Saharan Africa","23839927.7958118","23843480.5687103","23842199.4330492","23845272.1697504"
"294272","Togo","2034","Sub-Saharan Africa","24017919.9165912","24021484.1000618","24020199.4775981","24023279.6153679"
"294273","Togo","2035","Sub-Saharan Africa","24188609.5322029","24192183.6968786","24190896.1183717","24193982.4149966"
"294274","Togo","2036","Sub-Saharan Africa","24353961.3184479","24357544.219638","24356254.1403336","24359345.5115661"
"294275","Togo","2037","Sub-Saharan Africa","24504110.6200206","24507700.3705606","24506408.480947","24509503.2184222"
"294276","Togo","2038","Sub-Saharan Africa","24639240.9731083","24642836.0348411","24641542.9009734","24644639.5667839"
"294277","Togo","2039","Sub-Saharan Africa","24757650.9996028","24761249.6587051","24759955.9140475","24763052.9387731"
"294278","Togo","2040","Sub-Saharan Africa","24861463.4051155","24865064.2159071","24863770.3914842","24866866.4417885"
"294279","Togo","2041","Sub-Saharan Africa","24951395.1138613","24954996.6992229","24953703.3050375","24956797.1195975"
"294280","Togo","2042","Sub-Saharan Africa","25023413.5059096","25027013.9439295","25025721.6891552","25028811.5680803"
"294282","Togo","2043","Sub-Saharan Africa","25073541.0414024","25077138.3998347","25075848.0052649","25078932.1968145"
"294283","Togo","2044","Sub-Saharan Africa","25101439.1547451","25105031.5285974","25103743.6963478","25106820.4600459"
"294284","Togo","2045","Sub-Saharan Africa","25177730.8344195","25181318.2756599","25180032.9023372","25183102.5784012"
"294285","Togo","2046","Sub-Saharan Africa","25234321.6890069","25237902.559222","25236620.2506085","25239681.3260603"
"294286","Togo","2047","Sub-Saharan Africa","25269762.6100923","25273334.949025","25272056.4126216","25275107.1362616"
"294287","Togo","2048","Sub-Saharan Africa","25282679.0431029","25286240.9206749","25284966.8546587","25288005.5058471"
"294288","Togo","2049","Sub-Saharan Africa","25273297.9983302","25276847.3133021","25275578.4665703","25278603.2505332"
"294289","Togo","2050","Sub-Saharan Africa","25239516.3118505","25243050.9344479","25241788.06531","25244797.164836"
"294290","Tonga","2020","East Asia and Pacific","415084.037077454","415084.037077454","415084.037077454","415084.037077454"
"294292","Tonga","2021","East Asia and Pacific","419976.709162209","419990.656762248","419985.062328723","419998.694171636"
"294293","Tonga","2022","East Asia and Pacific","423844.682912178","423866.837356849","423858.484284769","423877.998197004"
"294294","Tonga","2023","East Asia and Pacific","427787.251101187","427814.512959651","427804.561272816","427827.59835836"
"294295","Tonga","2024","East Asia and Pacific","432041.999630871","432072.743037757","432061.643519064","432087.48033978"
"294296","Tonga","2025","East Asia and Pacific","435904.516945458","435937.73101149","435925.71924522","435953.913338395"
"294297","Tonga","2026","East Asia and Pacific","440729.57139821","440764.686526522","440751.902206395","440782.13085627"
"294298","Tonga","2027","East Asia and Pacific","445112.494889092","445148.968705517","445135.606457602","445167.360772812"
"294299","Tonga","2028","East Asia and Pacific","449500.858986307","449538.356684424","449524.547810821","449557.513604065"
"294300","Tonga","2029","East Asia and Pacific","454280.843715353","454319.083052708","454304.950493783","454338.794162749"
"294302","Tonga","2030","East Asia and Pacific","458977.075780505","459015.678091481","459001.37776792","459035.69385532"
"294303","Tonga","2031","East Asia and Pacific","465442.577726994","465481.407366662","465466.999966781","465501.611988551"
"294304","Tonga","2032","East Asia and Pacific","470789.987007979","470828.774476171","470814.364346824","470849.010967576"
"294305","Tonga","2033","East Asia and Pacific","476889.86971741","476928.598629435","476914.196782907","476948.837644909"
"294306","Tonga","2034","East Asia and Pacific","482800.100745778","482838.724973153","482824.349962664","482858.940518131"
"294307","Tonga","2035","East Asia and Pacific","489037.344394062","489075.841985487","489061.501255858","489096.024774036"
"294308","Tonga","2036","East Asia and Pacific","496421.195803944","496459.695411494","496445.34088018","496479.907514097"
"294309","Tonga","2037","East Asia and Pacific","503215.762776954","503254.235516538","503239.878897762","503274.464112523"
"294310","Tonga","2038","East Asia and Pacific","509986.590162313","510025.066642526","510010.697316096","510045.324046447"
"294312","Tonga","2039","East Asia and Pacific","516533.44848313","516571.946088269","516557.558316815","516592.236160458"
"294313","Tonga","2040","East Asia and Pacific","523661.378674377","523699.931014924","523685.509989518","523720.272861226"
"294314","Tonga","2041","East Asia and Pacific","532212.465135456","532251.267912559","532236.743208579","532271.760042769"
"294315","Tonga","2042","East Asia and Pacific","539571.670174222","539610.583671769","539596.006657097","539631.15654188"
"294316","Tonga","2043","East Asia and Pacific","547407.560816465","547446.660240166","547432.004799703","547467.349796069"
"294317","Tonga","2044","East Asia and Pacific","554841.665503277","554880.945140364","554866.213538308","554901.746935533"
"294318","Tonga","2045","East Asia and Pacific","563007.820770333","563047.320978085","563032.498450392","563068.259565347"
"294319","Tonga","2046","East Asia and Pacific","570200.871782052","570240.634874094","570225.708679815","570261.72397007"
"294320","Tonga","2047","East Asia and Pacific","577825.603356902","577865.613377178","577850.58724037","577886.846691317"
"294322","Tonga","2048","East Asia and Pacific","584597.250028813","584637.425130568","584622.330577502","584658.758310575"
"294323","Tonga","2049","East Asia and Pacific","590874.282148706","590914.617869425","590899.457847302","590936.049169815"
"294324","Tonga","2050","East Asia and Pacific","597464.979379652","597505.531595567","597490.28542061","597527.091264252"
"294325","Trinidad and Tobago","2020","Latin America and Caribbean","8861395.27670352","8861395.27670352","8861395.27670352","8861395.27670352"
"294326","Trinidad and Tobago","2021","Latin America and Caribbean","9163726.19013028","9164193.9049124","9164100.41188956","9164303.92664207"
"294327","Trinidad and Tobago","2022","Latin America and Caribbean","9215905.24377959","9216654.28506646","9216525.10424625","9216796.49229228"
"294328","Trinidad and Tobago","2023","Latin America and Caribbean","9241702.72018044","9242627.47839662","9242482.59076638","9242786.96257706"
"294329","Trinidad and Tobago","2024","Latin America and Caribbean","9259512.97142359","9260554.04710896","9260398.20279908","9260731.08416341"
"294330","Trinidad and Tobago","2025","Latin America and Caribbean","9270472.41480355","9271593.03494478","9271426.97016905","9271785.75594705"
"294332","Trinidad and Tobago","2026","Latin America and Caribbean","9274224.76773256","9275400.15422063","9275224.94479164","9275605.35255259"
"294333","Trinidad and Tobago","2027","Latin America and Caribbean","9268617.47224431","9269828.63276359","9269646.28727413","9270042.86239743"
"294334","Trinidad and Tobago","2028","Latin America and Caribbean","9253407.66062285","9254639.53552173","9254452.40183009","9254859.54343393"
"294335","Trinidad and Tobago","2029","Latin America and Caribbean","9231858.32283166","9233099.68846782","9232909.93362165","9233322.76263933"
"294336","Trinidad and Tobago","2030","Latin America and Caribbean","9204865.03604964","9206109.14691918","9205918.18031812","9206333.57994273"
"294337","Trinidad and Tobago","2031","Latin America and Caribbean","9168886.14169954","9170128.34607317","9169937.14773067","9170352.9640009"
"294338","Trinidad and Tobago","2032","Latin America and Caribbean","9124295.80088941","9125532.62940308","9125341.90190864","9125756.57503854"
"294339","Trinidad and Tobago","2033","Latin America and Caribbean","9072470.24142468","9073699.37260721","9073509.50213856","9073922.16528803"
"294340","Trinidad and Tobago","2034","Latin America and Caribbean","9017433.17303875","9018653.43163085","9018464.5824713","9018874.84208129"
"294342","Trinidad and Tobago","2035","Latin America and Caribbean","8959652.22939444","8960862.67100302","8960674.98198284","8961082.5103302"
"294343","Trinidad and Tobago","2036","Latin America and Caribbean","8896003.51739891","8897202.69771497","8897016.38243989","8897420.70030614"
"294344","Trinidad and Tobago","2037","Latin America and Caribbean","8826007.71836595","8827193.78425618","8827009.14514545","8827409.60040796"
"294345","Trinidad and Tobago","2038","Latin America and Caribbean","8751453.12259081","8752624.31033945","8752441.6543115","8752837.60336361"
"294346","Trinidad and Tobago","2039","Latin America and Caribbean","8674907.93981235","8676062.77938534","8675882.36936342","8676273.26827941"
"294347","Trinidad and Tobago","2040","Latin America and Caribbean","8596007.04211583","8597144.27229875","8596966.34212753","8597351.71875897"
"294348","Trinidad and Tobago","2041","Latin America and Caribbean","8513119.52556861","8514237.88185139","8514062.65908003","8514442.03701999"
"294349","Trinidad and Tobago","2042","Latin America and Caribbean","8427172.18359452","8428270.43820377","8428098.15215901","8428471.06135243"
"294350","Trinidad and Tobago","2043","Latin America and Caribbean","8341299.20513964","8342376.84476119","8342207.60968403","8342573.82430901"
"294352","Trinidad and Tobago","2044","Latin America and Caribbean","8256877.8218701","8257934.54988064","8257768.4564551","8258127.81331361"
"294353","Trinidad and Tobago","2045","Latin America and Caribbean","8175053.28096002","8176089.14633202","8175926.22110066","8176278.69609618"
"294354","Trinidad and Tobago","2046","Latin America and Caribbean","8092309.45159017","8093324.02575744","8093164.37276472","8093509.76901621"
"294355","Trinidad and Tobago","2047","Latin America and Caribbean","8012002.57144431","8012996.36078456","8012839.92528883","8013178.37619565"
"294356","Trinidad and Tobago","2048","Latin America and Caribbean","7936064.17543672","7937038.40552968","7936885.00674088","7937216.90696385"
"294357","Trinidad and Tobago","2049","Latin America and Caribbean","7865492.38540532","7866448.58336495","7866297.98490848","7866623.84704819"
"294358","Trinidad and Tobago","2050","Latin America and Caribbean","7800821.45559755","7801761.29072441","7801613.21942557","7801933.62518952"
"294359","Tunisia","2020","Middle East and north Africa","40759052.3681803","40759052.3681803","40759052.3681803","40759052.3681803"
"294360","Tunisia","2021","Middle East and north Africa","41038243.3283601","41041449.3092548","41040173.8478354","41043159.8039162"
"294362","Tunisia","2022","Middle East and north Africa","41256703.0348557","41261694.3739294","41259805.766867","41264146.8421948"
"294363","Tunisia","2023","Middle East and north Africa","41476661.1682685","41482811.468272","41480512.3967221","41485795.9030267"
"294364","Tunisia","2024","Middle East and north Africa","41695070.0239307","41702071.4978813","41699437.3245143","41705527.0302947"
"294365","Tunisia","2025","Middle East and north Africa","41887536.6905835","41895214.6638237","41892285.5956714","41899096.2114294"
"294366","Tunisia","2026","Middle East and north Africa","42065393.904316","42073608.916939","42070433.0064806","42077851.7514461"
"294367","Tunisia","2027","Middle East and north Africa","42217587.2881002","42226202.2034276","42222837.4027446","42230723.0705902"
"294368","Tunisia","2028","Middle East and north Africa","42355473.6072093","42364362.0523536","42360867.0102887","42369072.6706069"
"294369","Tunisia","2029","Middle East and north Africa","42492949.9955605","42501985.7717992","42498420.2401004","42506797.1416629"
"294370","Tunisia","2030","Middle East and north Africa","42625349.7649372","42634446.5183436","42630851.9833325","42639297.1619908"
"294372","Tunisia","2031","Middle East and north Africa","42762592.3620845","42771683.5116693","42768090.6776496","42776528.7625622"
"294373","Tunisia","2032","Middle East and north Africa","42902220.8876559","42911269.6032382","42907694.5599151","42916086.2896229"
"294374","Tunisia","2033","Middle East and north Africa","43057970.1849759","43066962.1792757","43063410.6968834","43071742.5985909"
"294375","Tunisia","2034","Middle East and north Africa","43241372.4573348","43250306.4245426","43246778.6901003","43255050.8372216"
"294376","Tunisia","2035","Middle East and north Africa","43449111.6342223","43457984.8072364","43454481.5036752","43462692.8853016"
"294377","Tunisia","2036","Middle East and north Africa","43669209.7905456","43678020.6558918","43674542.1848265","43682692.7802492"
"294378","Tunisia","2037","Middle East and north Africa","43902365.0108101","43911110.0316587","43907657.4432058","43915745.779122"
"294379","Tunisia","2038","Middle East and north Africa","44154798.9696087","44163477.9009715","44160051.1049095","44168077.8614026"
"294380","Tunisia","2039","Middle East and north Africa","44425295.4811011","44433910.4835891","44430508.4671542","44438475.9312953"
"294382","Tunisia","2040","Middle East and north Africa","44710768.9779966","44719318.4479009","44715941.7944953","44723848.979064"
"294383","Tunisia","2041","Middle East and north Africa","45001749.2695661","45010234.7279981","45006882.7686856","45014730.9524215"
"294384","Tunisia","2042","Middle East and north Africa","45295469.3368459","45303888.7252852","45300562.2368508","45308349.4066108"
"294385","Tunisia","2043","Middle East and north Africa","45598581.1974793","45606937.3543471","45603636.0672272","45611363.2818653"
"294386","Tunisia","2044","Middle East and north Africa","45903636.4020847","45911934.0847437","45908656.966531","45916326.4543568"
"294387","Tunisia","2045","Middle East and north Africa","46210821.2884546","46219063.073864","46215809.6164525","46223421.8678521"
"294388","Tunisia","2046","Middle East and north Africa","46496087.2927013","46504273.4873505","46501043.9436075","46508598.1088491"
"294389","Tunisia","2047","Middle East and north Africa","46760302.9008452","46768432.3233318","46765227.6111446","46772721.2496885"
"294390","Tunisia","2048","Middle East and north Africa","47011337.7417809","47019413.6472929","47016232.8672632","47023667.7667982"
